num;Datetime;hashtags
7794;2021-10-08 21:06:28+00:00;['PokemonCelebrations']
7795;2021-10-08 21:06:16+00:00;['Pokemon', 'PokemonCelebrations']
7796;2021-10-08 21:04:30+00:00;['PokemonCelebrations', 'Pokemon']
7797;2021-10-08 21:02:30+00:00;['PokemonCelebrations', 'Pokemon25', 'PokemonTCG', 'Pokemon', 'YouTube']
7798;2021-10-08 20:59:41+00:00;['PokemonCelebrations', 'pokefam']
7799;2021-10-08 20:58:08+00:00;['PokemonCelebrations']
7800;2021-10-08 20:57:28+00:00;['pokemon', 'pokemoncelebrations', 'toyzinthebox']
7801;2021-10-08 20:54:07+00:00;['PokemonCelebrations', 'PokemonTCG']
7802;2021-10-08 20:53:55+00:00;['PokemonCelebrations']
7803;2021-10-08 20:53:26+00:00;['PokemonCelebrations', 'PokemonTCG', 'Pokemon25']
7804;2021-10-08 20:53:03+00:00;['PokemonCelebrations']
7805;2021-10-08 20:52:51+00:00;['PokemonCelebrations']
7806;2021-10-08 20:52:44+00:00;['PokemonCelebrations', 'YouTube', 'Poketuber', 'Pokemon']
7807;2021-10-08 20:51:32+00:00;['PokemonCelebrations']
7808;2021-10-08 20:50:57+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonCenter']
7809;2021-10-08 20:48:18+00:00;['PokemonCelebrations']
7810;2021-10-08 20:47:10+00:00;['PokemonCelebrations']
7811;2021-10-08 20:47:10+00:00;['winning', 'PokemonCelebrations', 'fuckflippers']
7812;2021-10-08 20:46:12+00:00;['PokemonCelebrations']
7813;2021-10-08 20:45:56+00:00;['90skid', 'PokemonCelebrations']
7814;2021-10-08 20:45:34+00:00;['PokemonCelebrations', 'PokemonTCG', 'Pokemon', 'PokemonUNITE', 'Pokemon']
7815;2021-10-08 20:45:05+00:00;['PokemonCelebrations']
7816;2021-10-08 20:44:49+00:00;['PokemonCelebrations']
7817;2021-10-08 20:44:35+00:00;['PokemonCelebrations', 'Pokemon', 'pokemon25']
7818;2021-10-08 20:43:12+00:00;['PokemonCelebrations']
7819;2021-10-08 20:42:06+00:00;['PokemonCelebrations', 'Pokemon']
7820;2021-10-08 20:41:35+00:00;['pokemon', 'PokemonCelebrations', 'ポケモン']
7821;2021-10-08 20:40:52+00:00;['PokemonCelebrations']
7822;2021-10-08 20:40:45+00:00;['PokemonCelebrations']
7823;2021-10-08 20:38:51+00:00;['PokemonCelebrations', 'GoldenMew']
7824;2021-10-08 20:38:42+00:00;['PokemonCelebrations']
7825;2021-10-08 20:38:26+00:00;['Pokemon', 'PokemonCelebrations', 'Celebrations', 'PokemonV', 'PokemonVunion', 'PokemonCards', 'PokemonCard', 'PokemonTCG', 'EvolvingSkies']
7826;2021-10-08 20:37:36+00:00;['PokemonCelebrations']
7827;2021-10-08 20:37:16+00:00;['pokemon', 'PokemonTCG', 'PokemonCelebrations']
7828;2021-10-08 20:36:46+00:00;['PokemonCelebrations']
7829;2021-10-08 20:36:27+00:00;['Pokémon', 'pokemontcg', 'pokemoncelebrations']
7830;2021-10-08 20:36:15+00:00;['Pokemon', 'PokemonCelebrations', 'PokemonTCG', 'Pokemon25', 'Giveaways', 'Youtube']
7831;2021-10-08 20:35:39+00:00;['PokemonCelebrations']
7832;2021-10-08 20:33:54+00:00;['PokemonCelebrations']
7833;2021-10-08 20:33:15+00:00;['pokemon', 'PokemonCelebrations', '25thanniversary', 'pikachu', 'mew']
7834;2021-10-08 20:33:13+00:00;['Pokemon', 'PokemonTcg', 'PokemonTCGonline', 'Giveaway', 'PokemonCelebrations']
7835;2021-10-08 20:32:46+00:00;['PokemonCelebrations', 'pokemon', 'celebrations']
7836;2021-10-08 20:31:20+00:00;['pokemon', 'pokémon', 'pokemoncommunity', 'pokemontcg', 'pokemoncards', 'pokemoncelebrations', 'celebrations', 'pokemon25thanniversary']
7837;2021-10-08 20:31:13+00:00;['PokemonCelebrations']
7838;2021-10-08 20:27:36+00:00;['PokémonTCGC', 'PokemonCelebrations', 'Pokemon25']
7839;2021-10-08 20:27:29+00:00;['PokemonCelebrations']
7840;2021-10-08 20:27:24+00:00;['PokemonCelebrations', 'Pokemon']
7841;2021-10-08 20:25:16+00:00;['PokemonCelebrations', 'Pokemon25']
7842;2021-10-08 20:23:52+00:00;['PokemonCelebrations', 'GottaCatchEmAll']
7843;2021-10-08 20:23:29+00:00;['PokemonCelebrations']
7844;2021-10-08 20:22:09+00:00;['PokemonCelebrations', 'Pokemon']
7845;2021-10-08 20:21:13+00:00;['Celebrations', 'Zarude', 'ShinyCelebi', 'PokemonSword', 'NintendoSwitch', 'Pokemon25', 'PokemonTCGO', 'PokemonGames', 'PokemonCelebrations']
7846;2021-10-08 20:20:11+00:00;['WhatADay', 'PokemonCelebrations']
7847;2021-10-08 20:18:14+00:00;['celebrations', 'Pokemon', 'PokemonCelebrations']
7848;2021-10-08 20:18:05+00:00;['PokemonCelebrations']
7849;2021-10-08 20:17:41+00:00;['PokemonCelebrations']
7850;2021-10-08 20:17:22+00:00;['Pokemon25', 'Pokemon', 'PokemonCelebrations', 'PTCG']
7851;2021-10-08 20:16:46+00:00;['PokemonTCG', 'PokemonCelebrations', 'Pokemon']
7852;2021-10-08 20:16:37+00:00;['PokemonCelebrations']
7853;2021-10-08 20:16:27+00:00;['PokemonCelebrations']
7854;2021-10-08 20:16:13+00:00;['PokemonCelebrations']
7855;2021-10-08 20:16:12+00:00;['PokemonCelebrations']
7856;2021-10-08 20:13:51+00:00;['PokemonCelebrations']
7857;2021-10-08 20:12:49+00:00;['twitch', 'PokemonCelebrations']
7858;2021-10-08 20:12:10+00:00;['PokemonUNITE', 'PokemonCelebrations']
7859;2021-10-08 20:12:07+00:00;['PokemonTCG', 'PokemonCelebrations']
7860;2021-10-08 20:11:13+00:00;['Celebrations', 'Pokemon25', 'PokemonTCG', 'PokemonTins', 'PokemonMiniTins', 'PokemonCelebrations']
7861;2021-10-08 20:09:48+00:00;['PokemonCelebrations']
7862;2021-10-08 20:07:55+00:00;['PokemonCelebrations', 'PokemonTCG']
7863;2021-10-08 20:06:28+00:00;['PokemonCelebrations']
7864;2021-10-08 20:06:14+00:00;['Pokemon', 'PokemonCelebrations']
7865;2021-10-08 20:05:57+00:00;['pokemon', 'PokemonCelebrations', 'asmr', 'packopening', 'unboxing']
7866;2021-10-08 20:05:16+00:00;['PokemonCelebrations']
7867;2021-10-08 20:04:01+00:00;['PokemonCelebrations', 'asmr']
7868;2021-10-08 20:02:28+00:00;['PokemonCelebrations', '25th', 'Pikachu']
7869;2021-10-08 20:02:11+00:00;['pokemoncelebrations', 'elitetrainerbox', 'celebrations', 'pokemon']
7870;2021-10-08 19:58:56+00:00;['PokemonCelebrations', 'PokemonTCG']
7871;2021-10-08 19:58:17+00:00;['PokemonCelebrations', 'promembers']
7872;2021-10-08 19:57:36+00:00;['PokemonCelebrations']
7873;2021-10-08 19:55:21+00:00;['PokemonCelebrations']
7874;2021-10-08 19:52:29+00:00;['PokemonTCG', 'Pokemon', 'PokemonCelebrations']
7875;2021-10-08 19:51:40+00:00;['PokemonCelebrations']
7876;2021-10-08 19:51:01+00:00;['PokemonCelebrations']
7877;2021-10-08 19:50:36+00:00;['Pokemon', 'PokemonTCG', 'PokemonCelebrations']
7878;2021-10-08 19:50:20+00:00;['PokemonCelebrations']
7879;2021-10-08 19:50:02+00:00;['PokemonCelebrations']
7880;2021-10-08 19:49:26+00:00;['PokemonCelebrations']
7881;2021-10-08 19:49:08+00:00;['PokemonCelebrations']
7882;2021-10-08 19:48:19+00:00;['PokemonCelebrations']
7883;2021-10-08 19:46:21+00:00;['PokemonCelebrations']
7884;2021-10-08 19:44:46+00:00;['Pokemon', 'PokemonCelebrations']
7885;2021-10-08 19:44:18+00:00;['PokemonCelebrations']
7886;2021-10-08 19:43:59+00:00;['PokemonCelebrations']
7887;2021-10-08 19:43:57+00:00;['PokemonCelebrations']
7888;2021-10-08 19:42:29+00:00;['PokemonCelebrations']
7889;2021-10-08 19:41:42+00:00;['PokemonCelebrations']
7890;2021-10-08 19:40:45+00:00;['PokemonCelebrations']
7891;2021-10-08 19:40:40+00:00;['PokemonCelebrations']
7892;2021-10-08 19:40:36+00:00;['PokemonCelebrations']
7893;2021-10-08 19:39:29+00:00;['PokemonCelebrations', 'Pokemon25', 'Pokemon', 'PokemonCards']
7894;2021-10-08 19:39:16+00:00;['PokemonCelebrations', 'PokemonTCG', 'twitchstreamer']
7895;2021-10-08 19:39:12+00:00;['Celebrations', 'PokemonCelebrations', 'Pokemon25', 'PokemonTCG']
7896;2021-10-08 19:38:40+00:00;['PokemonCelebrations']
7897;2021-10-08 19:38:19+00:00;['PokemonCelebrations', 'Pokemon25', 'PokemonTCG']
7898;2021-10-08 19:37:14+00:00;['PokemonCelebrations', 'PokemonTCG', 'pokemon']
7899;2021-10-08 19:36:55+00:00;['Pokemon', 'PokemonCelebrations', 'pokemoncards']
7900;2021-10-08 19:36:23+00:00;['Celebrations', '25thanniversary', 'PokemonCelebrations']
7901;2021-10-08 19:35:51+00:00;['PokemonCelebrations', 'PokemonTCG', 'thehobby']
7902;2021-10-08 19:34:46+00:00;['GOAT', 'PokemonCards', 'PokemonCelebrations', 'charizard', 'pokemon', 'Magikarp', 'power', 'JWW', 'SmallStreamer', 'twitchstreamer']
7903;2021-10-08 19:33:45+00:00;['pokemon', 'pokemonCelebrations', 'twitch', 'PokeDeals']
7904;2021-10-08 19:33:16+00:00;['PokemonCelebrations']
7905;2021-10-08 19:32:05+00:00;['PokemonCelebrations', 'pokemonTGC', 'FridayVibes']
7906;2021-10-08 19:31:27+00:00;['PokemonCelebrations']
7907;2021-10-08 19:30:03+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonGO', 'PokemonTCG']
7908;2021-10-08 19:29:21+00:00;['PokemonCelebrations', 'Pokémon25']
7909;2021-10-08 19:29:01+00:00;['PokemonCelebrations']
7910;2021-10-08 19:28:50+00:00;['Pokemon', 'PokemonCelebrations']
7911;2021-10-08 19:28:08+00:00;['pokemon', 'PokemonGO', 'Pokemon25', 'PokemonCelebrations']
7912;2021-10-08 19:27:57+00:00;['PokemonCelebrations']
7913;2021-10-08 19:27:21+00:00;['PokemonCelebrations']
7914;2021-10-08 19:26:09+00:00;['pokemon', 'pokemontcg', 'pokemoncards', 'Ptcgo', 'Pokemoncelebrations']
7915;2021-10-08 19:26:08+00:00;['PokemonCelebrations', 'Pokemon25']
7916;2021-10-08 19:25:19+00:00;['PokemonCelebrations']
7917;2021-10-08 19:25:05+00:00;['pokemon', 'PokemonCelebrations', 'pokemontcg']
7918;2021-10-08 19:24:33+00:00;['pokemon', 'charizard', 'PokemonCelebrations']
7919;2021-10-08 19:24:15+00:00;['PokemonCelebrations', 'Pokemon25', 'Pokemon']
7920;2021-10-08 19:23:31+00:00;['PokemonCelebrations']
7921;2021-10-08 19:23:26+00:00;['PokemonCelebrations']
7922;2021-10-08 19:23:12+00:00;['PokemonCelebrations']
7923;2021-10-08 19:21:48+00:00;['PokemonCelebrations', 'NintendoSwitchOLED']
7924;2021-10-08 19:20:06+00:00;['PokemonCelebrations', 'Pokemon', 'pokemonTGC', 'YouTube', 'ComingSoon', 'FridayVibes', 'FridayFeeling']
7925;2021-10-08 19:19:21+00:00;['PokemonCelebrations', 'giveaway']
7926;2021-10-08 19:17:47+00:00;['Pokemon', 'Pokemon25', 'PokemonTCG', 'PokemonCelebrations']
7927;2021-10-08 19:15:21+00:00;['Pokemon', 'PokemonCelebrations', 'PokemonSwordShield']
7928;2021-10-08 19:14:21+00:00;['PokemonCelebrations']
7929;2021-10-08 19:12:48+00:00;['PokemonCelebrations']
7930;2021-10-08 19:10:42+00:00;['pokemon', 'PokemonCelebrations', 'pokemontcg']
7931;2021-10-08 19:10:15+00:00;['Pokemon', 'PokemonCelebrations']
7932;2021-10-08 19:09:22+00:00;['pokemon', 'PokemonCelebrations']
7933;2021-10-08 19:05:23+00:00;['PokemonCelebrations']
7934;2021-10-08 19:04:44+00:00;['PokemonCelebrations']
7935;2021-10-08 19:03:33+00:00;['PokemonCelebrations']
7936;2021-10-08 19:02:39+00:00;['pokemon', 'pokemontcg', 'pokemoncardgame', 'pokemon25', 'PokemonCelebrations']
7937;2021-10-08 19:00:51+00:00;['PokemonCelebrations', 'pokemoncelebrationsuk']
7938;2021-10-08 19:00:01+00:00;['Netflix', 'PokemonCelebrations', 'PokemonTCG']
7939;2021-10-08 18:59:44+00:00;['celebration', 'PokemonTCG', 'Pokemon25', 'PokemonCelebrations']
7940;2021-10-08 18:58:56+00:00;['PokemonCelebrations', 'pokemon', '25thanniversary']
7941;2021-10-08 18:58:20+00:00;['PokemonCelebrations']
7942;2021-10-08 18:56:46+00:00;['PokemonCelebrations', 'Pokemon', 'Pokemon25']
7943;2021-10-08 18:53:28+00:00;['PokemonCelebrations', 'PokemonTCG']
7944;2021-10-08 18:48:43+00:00;['PokemonPulls', 'PokemonCelebrations', 'Pokemon']
7945;2021-10-08 18:47:56+00:00;['celebrations', 'PokemonCelebrations']
7946;2021-10-08 18:47:45+00:00;['PokemonCelebrations']
7947;2021-10-08 18:45:54+00:00;['PokemonCelebrations']
7948;2021-10-08 18:45:06+00:00;['PokemonTCG', 'PokemonCelebrations']
7949;2021-10-08 18:43:49+00:00;['PokemonCelebrations', 'pokachu', 'pokemon', 'Pokemon25']
7950;2021-10-08 18:43:38+00:00;['MetroidDread', 'PokemonCelebrations']
7951;2021-10-08 18:43:32+00:00;['PokemonCelebrations']
7952;2021-10-08 18:43:22+00:00;['PokemonCelebrations', 'Pokemon25', 'PokemonTCG']
7953;2021-10-08 18:41:29+00:00;['PokemonCelebrations']
7954;2021-10-08 18:39:30+00:00;['PokemonCelebrations']
7955;2021-10-08 18:39:18+00:00;['PokemonCelebrations', 'PokemonTCG']
7956;2021-10-08 18:38:56+00:00;['PokemonTCG', 'PokemonCelebrations']
7957;2021-10-08 18:37:55+00:00;['Pokemon', 'PokemonSwordShield', 'pokemontcg', 'pokemoncards', 'PokemonCelebrations', 'pokemon25']
7958;2021-10-08 18:34:51+00:00;['PokemonCelebrations']
7959;2021-10-08 18:34:39+00:00;['PokemonCelebrations']
7960;2021-10-08 18:34:17+00:00;['PokemonCelebrations', 'PokemonTCG']
7961;2021-10-08 18:34:17+00:00;['PokemonCelebrations', 'PokemonTCG']
7962;2021-10-08 18:33:43+00:00;['PokemonCelebrations']
7963;2021-10-08 18:33:24+00:00;['pokemoncelebrations', 'pokemontcg', 'pokemon', 'charizard', 'glurak', 'twitchtv']
7964;2021-10-08 18:33:12+00:00;['PokemonCelebrations', 'Pokemon']
7965;2021-10-08 18:32:36+00:00;['pokemon', 'PokemonCelebrations']
7966;2021-10-08 18:30:07+00:00;['PokemonCelebrations', 'MetroidDread']
7967;2021-10-08 18:28:31+00:00;['celebrations', 'pokemoncelebrations', 'pokemon', 'pokemoncards', 'pokemoncommunity', 'pokemontcg', 'pokemoncollection', 'pokemon25', 'pokemon25thanniversary']
7968;2021-10-08 18:27:12+00:00;['PokemonCelebrations', 'Pokemon']
7969;2021-10-08 18:26:34+00:00;['PokemonCelebrations']
7970;2021-10-08 18:26:07+00:00;['PokemonCelebrations']
7971;2021-10-08 18:25:14+00:00;['PokemonCelebrations', 'heartgold', 'GottaCatchEmAll']
7972;2021-10-08 18:24:56+00:00;['PokemonCelebrations', 'Pokemon25']
7973;2021-10-08 18:24:18+00:00;['ShinyMew', 'GoldMew', 'Celebrations', 'PokemonCelebrations', 'Pikachu', 'blastoise', 'Venusaur', 'Pokemon']
7974;2021-10-08 18:24:16+00:00;['PokemonCelebrations']
7975;2021-10-08 18:23:04+00:00;['Pokemon', 'PokemonCelebrations', 'Pokemon25', 'PokemonTCG']
7976;2021-10-08 18:22:16+00:00;['PokemonCelebrations']
7977;2021-10-08 18:22:05+00:00;['PokemonCelebrations']
7978;2021-10-08 18:21:56+00:00;['PokemonCelebrations']
7979;2021-10-08 18:21:32+00:00;['twitchtv', 'twitch', 'Pokemon', 'PokemonCelebrations', 'twitchitalia', 'Charizard']
7980;2021-10-08 18:20:59+00:00;['Pokemon', 'PokemonTCG', 'PokemonCelebrations', 'Pokemon25thAnniversary']
7981;2021-10-08 18:20:42+00:00;['PokemonCelebrations']
7982;2021-10-08 18:20:36+00:00;['PokemonCelebrations', 'PokemonTCG', 'Pokemon25', 'cards']
7983;2021-10-08 18:19:58+00:00;['PokemonCelebrations', 'Celebrations', 'pokemon', 'metroid', 'amiibo', 'shiningfates', 'promocards']
7984;2021-10-08 18:19:34+00:00;['PokemonCelebrations', 'Pokemon25', 'PokemonCards', 'ポケカ']
7985;2021-10-08 18:18:58+00:00;['PokemonCelebrations', 'PokemonTCG', 'pokefam']
7986;2021-10-08 18:18:38+00:00;['Pokemon', 'PokemonCelebrations']
7987;2021-10-08 18:18:34+00:00;['PokemonCelebrations']
7988;2021-10-08 18:18:22+00:00;['PokemonCelebrations']
7989;2021-10-08 18:17:20+00:00;['PokemonCelebrations']
7990;2021-10-08 18:17:20+00:00;['PokemonCelebrations', 'Pokemon', 'YouTuber']
7991;2021-10-08 18:15:39+00:00;['pokemon', 'pokemon25', 'celebrations', 'pokemoncelebrations']
7992;2021-10-08 18:15:20+00:00;['nfts', 'PokemonCelebrations']
7993;2021-10-08 18:15:02+00:00;['PokemonCelebrations', 'Pokemon', 'PokemonTCG']
7994;2021-10-08 18:13:28+00:00;['PokemonCelebrations']
7995;2021-10-08 18:13:11+00:00;['pokemon', 'pokemoncards', 'pokemontcg', 'pokemon25', 'pokemoncelebrations', 'nerdsrus', 'followus', 'followusformore']
7996;2021-10-08 18:11:56+00:00;['PokemonCelebrations']
7997;2021-10-08 18:10:14+00:00;['PokemonCelebrations', 'pokemon', 'gamestop']
7998;2021-10-08 18:09:58+00:00;['pokemon', 'pokemontcg', 'PokemonCelebrations']
7999;2021-10-08 18:09:11+00:00;['PokemonCards', 'PokemonCelebrations']
8000;2021-10-08 18:07:37+00:00;['PokemonCelebrations']
8001;2021-10-08 18:07:06+00:00;['PokemonCelebrations']
8002;2021-10-08 18:03:08+00:00;['PokemonCelebrations', 'Pokemon25', 'thehobby']
8003;2021-10-08 18:02:33+00:00;['PokemonCelebrations']
8004;2021-10-08 18:01:12+00:00;['pokemon', 'pokemoncards', 'pokemoncelebrations', 'pokemon25thanniversary', 'nintendo', 'pokemoncollector', 'gottacatchemall']
8005;2021-10-08 17:58:31+00:00;['PokemonCelebrations', 'SuperMonkeyBall', 'TwitchStreamer']
8006;2021-10-08 17:54:08+00:00;['PokemonCelebrations']
8007;2021-10-08 17:51:04+00:00;['YouTube', 'PokemonCelebrations']
8008;2021-10-08 17:47:00+00:00;['PokemonTCG', 'PokemonCelebrations']
8009;2021-10-08 17:46:03+00:00;['PokemonCelebrations', 'pokemon']
8010;2021-10-08 17:42:38+00:00;['Pokemon', 'PokemonTCG', 'PokemonCards', 'Celebrations', 'PokemonCelebrations', 'etb', 'CelebrationsETB', 'GoldStar', 'GoldStarPokemon', 'NewPokemon', 'NewSet', 'Pokemon25', 'pokemonAnniversary']
8011;2021-10-08 17:41:00+00:00;['pokemon', 'pokemoncelebrations']
8012;2021-10-08 17:40:16+00:00;['PokemonCelebrations', 'PokemonTCG']
8013;2021-10-08 17:40:06+00:00;['PokemonCelebrations']
8014;2021-10-08 17:38:39+00:00;['PokemonCelebrations']
8015;2021-10-08 17:35:28+00:00;['PokemonCelebrations', 'gaming', 'gamers', 'games', 'games', 'Netflix', 'PokemonUNITE']
8016;2021-10-08 17:33:19+00:00;['Pokemon25', 'Pokemon', 'PokemonCelebrations']
8017;2021-10-08 17:32:43+00:00;['PokemonCelebrations']
8018;2021-10-08 17:31:24+00:00;['PokemonCelebrations']
8019;2021-10-08 17:30:52+00:00;['MetroidDread', 'PokemonCelebrations']
8020;2021-10-08 17:30:11+00:00;['PokemonCelebrations']
8021;2021-10-08 17:29:14+00:00;['Pokemoncelebrations', 'MetroidDread', 'PokemonTCG']
8022;2021-10-08 17:28:07+00:00;['PokemonCelebrations', 'Pokemon25', 'PokemonTCG']
8023;2021-10-08 17:25:49+00:00;['PokemonCelebrations']
8024;2021-10-08 17:25:16+00:00;['pokemonCards', 'pokemonCelebrations', 'Celebrations', 'Ad']
8025;2021-10-08 17:25:16+00:00;['pokemoncelebrations', 'PokemonTCG']
8026;2021-10-08 17:25:02+00:00;['PokemonCelebrations']
8027;2021-10-08 17:24:22+00:00;['pokemoncelebrations', 'smallbusiness']
8028;2021-10-08 17:23:30+00:00;['PokemonCelebrations', '8BitSlammers']
8029;2021-10-08 17:20:06+00:00;['pokemoncelebrations', 'Pokemon', 'Pokemon25', 'PokemonTCG']
8030;2021-10-08 17:19:56+00:00;['PokemonTCG', 'PokemonCelebrations']
8031;2021-10-08 17:17:26+00:00;['PokemonTCG', 'pokemoncelebrations', 'Pokemon25']
8032;2021-10-08 17:15:32+00:00;['PokemonCelebrations']
8033;2021-10-08 17:15:19+00:00;['PokemonTCG', 'PokemonCelebrations']
8034;2021-10-08 17:14:32+00:00;['PokemonCelebrations', 'PokemonTCG']
8035;2021-10-08 17:14:17+00:00;['PokemonCelebrations', 'PTCGO']
8036;2021-10-08 17:14:12+00:00;['rekfam', 'pulls', 'PokemonTCG', 'tcg', 'PokemonCelebrations', 'Pokemon25']
8037;2021-10-08 17:13:18+00:00;['PokemonCelebrations', 'PokemonTCG', 'Pokemon']
8038;2021-10-08 17:12:53+00:00;['elitetrainerbox', 'PokemonCelebrations']
8039;2021-10-08 17:12:38+00:00;['PokemonCelebrations']
8040;2021-10-08 17:11:13+00:00;['gamestop', 'PokemonCelebrations', 'pokemon']
8041;2021-10-08 17:10:51+00:00;['PokemonCelebrations']
8042;2021-10-08 17:10:36+00:00;['PokemonCelebrations']
8043;2021-10-08 17:09:59+00:00;['PokemonCelebrations']
8044;2021-10-08 17:08:09+00:00;['pokemon', 'holland', 'PokemonCelebrations', 'food', 'anime', 'FridayFeeling']
8045;2021-10-08 17:07:25+00:00;['PokemonGO', 'PokemonCelebrations', 'Duskull']
8046;2021-10-08 17:07:19+00:00;['PokemonCelebrations']
8047;2021-10-08 17:07:00+00:00;['PokemonCelebrations', 'pokemon']
8048;2021-10-08 17:05:21+00:00;['Pokemon', 'PokemonCelebrations', 'pokemonCards', 'vunion', 'mewtwo', 'PokemonTCG']
8049;2021-10-08 17:04:09+00:00;['pokemontcg', 'pokemongo', 'PokemonCelebrations', 'share']
8050;2021-10-08 17:03:30+00:00;['pokemonCards', 'celebrations', 'pokemonCelebrations', 'Ad']
8051;2021-10-08 17:03:16+00:00;['PokemonCelebrations']
8052;2021-10-08 17:03:09+00:00;['PokemonCelebrations', 'Pokemon']
8053;2021-10-08 17:02:38+00:00;['PokemonCelebrations', 'pokemon', 'tcg']
8054;2021-10-08 17:02:25+00:00;['pokemon', 'charizard', 'PokemonCelebrations', 'pokemoncards']
8055;2021-10-08 17:02:00+00:00;['Pokemon', 'PokemonCelebrations', 'pokemon25', 'Pokemon25th', 'releaseday', 'PokemonTCG', 'Pokemondeutschlad', 'PokemonGermany']
8056;2021-10-08 17:01:30+00:00;['PokemonCelebrations']
8057;2021-10-08 17:00:43+00:00;['PokemonCelebrations']
8058;2021-10-08 17:00:12+00:00;['PokemonCelebrations']
8059;2021-10-08 17:00:04+00:00;['PokemonCelebrations', 'PokemonTCG']
8060;2021-10-08 17:00:01+00:00;['PokemonCelebrations']
8061;2021-10-08 17:00:00+00:00;['PokemonCelebrations', 'PokemonTCG']
8062;2021-10-08 16:59:57+00:00;['PokemonCelebrations', 'pokemon25']
8063;2021-10-08 16:59:26+00:00;['PokemonCelebrations', 'pokemon', 'PokemonTCG']
8064;2021-10-08 16:58:12+00:00;['PokemonCelebrations']
8065;2021-10-08 16:56:55+00:00;['PokemonCelebrations', 'PokemonTCG']
8066;2021-10-08 16:56:52+00:00;['PokemonCelebrations']
8067;2021-10-08 16:56:25+00:00;['PokemonCelebrations']
8068;2021-10-08 16:56:05+00:00;['PokemonCelebrations', 'PokemonUNITE']
8069;2021-10-08 16:54:38+00:00;['PokemonTCG', 'PokemonCelebrations', 'Pokemon25']
8070;2021-10-08 16:53:55+00:00;['WhatIf', 'PokemonCelebrations', 'pokemon', 'PokemonTCG', 'Funko']
8071;2021-10-08 16:53:39+00:00;['PokemonCelebrations', 'Pokemon', 'Youtube']
8072;2021-10-08 16:53:19+00:00;['Pokemon', 'pokemontcg', 'Celebrations', 'PokemonCelebrations']
8073;2021-10-08 16:53:05+00:00;['pokemontcg', 'PokemonCelebrations', 'pokemon25']
8074;2021-10-08 16:51:27+00:00;['gamestop', 'PokemonCelebrations']
8075;2021-10-08 16:50:07+00:00;['pokemon', 'pokemontcg', 'PokemonCelebrations', 'trading', 'nyc', 'pokemoncards', 'CollectorsHelpingCollectors', 'Collectors']
8076;2021-10-08 16:48:55+00:00;['PokemonCelebrations']
8077;2021-10-08 16:48:22+00:00;['PokemonCelebrations']
8078;2021-10-08 16:47:26+00:00;['pokemon', 'pokemontcg', 'celebrations', 'PokemonCelebrations']
8079;2021-10-08 16:46:50+00:00;['PokemonCelebrations', 'pokemon']
8080;2021-10-08 16:45:15+00:00;['PokemonTCG', 'PokemonCelebrations', 'Pokemon']
8081;2021-10-08 16:45:10+00:00;['TheHobby', 'PokemonCelebrations']
8082;2021-10-08 16:45:02+00:00;['pokemon', 'PokemonCelebrations']
